Country,B-G Namespace,Year,Air Quality Network,Air Quality Network Name,Timezone,Air Quality Station EoI Code,Air Quality Station Nat Code,Air Quality Station Name,Sampling Point Id,Air Pollutant,Longitude,Latitude,Altitude,Altitude Unit,Air Quality Station Area,Air Quality Station Type,Operational Activity Begin,Operational Activity End,Sample Id,Inlet Height,Inlet Height Unit,Building Distance,Building Distance Unit,Kerb Distance,Kerb Distance Unit,Distance Source,Distance Source Unit,Main Emission Sources,Heating Emissions,Heating Emissions Unit,Mobile,Traffic Emissions,Traffic Emissions Unit,Industrial Emissions,Industrial Emissions Unit,Municipality,Dispersion Local,Dispersion Regional,Distance Junction,Distance Junction Unit,Heavy Duty Fraction,Height Facades,Street Width,Traffic Speed,Traffic Volume,Process Id,Process Activity Begin,Process Activity End,Measurement Type,Measurement Method,Other Measurement Method,Measurement Equipment,Other Measurement Equipment,Sampling Method,Other Sampling Method,Analytical Technique,Other Analytical Technique,Equivalence Demonstrated,Demonstration Report,Detection Limit,Detection Limit Unit,Documentation,QA Report,Duration,Duration Unit,Cadence,Cadence Unit,Source Data URL,Imported
"Bulgaria","BG.BG-ExEA.AQ","2022","NET-BG001A","National air network","UTC+02","BG0044A","Bs1","AMS Dolno Ezerovo-Burgas","SPO-BG0044A_00008_501","NO2","27.375100000","42.5189","6.0","m","urban","industrial","01/09/1993 00:00:00","","SPO_F-BG0044A_00008_501_501","3.0","m","22.0","m","12.0","m","","","Industrial Processes","","","0","","","","","","","","","","","","","","","SPP-BG_A_chemi_horibaAPNA370","","","automatic","chemi","","horibaAPNA370","","","","","","ref","","","","","https://bds-bg.org/bg/project/show/bds:proj:81467","1","hour","1","minute","http://cdr.eionet.europa.eu/bg/eu/aqd/d/envzo7uq/DataFlowD2022.xml","21/08/2024 02:13:58"
"Bulgaria","BG.BG-ExEA.AQ","2022","NET-BG001A","National air network","UTC+02","BG0044A","Bs1","AMS Dolno Ezerovo-Burgas","SPO-BG0044A_00010_500","CO","27.375100000","42.5189","6.0","m","urban","industrial","01/09/1993 00:00:00","","SPO_F-BG0044A_00010_500_500","3.0","m","22.0","m","12.0","m","","","Industrial Processes","","","0","","","","","","","","","","","","","","","SPP-BG_A_51411GC855BTX-600","","","automatic","","","GC855BTX-600","","","","","","ref","","","","","https://bds-bg.org/bg/project/show/bds:proj:90540","1","hour","15","minute","http://cdr.eionet.europa.eu/bg/eu/aqd/d/envzo7uq/DataFlowD2022.xml","21/08/2024 02:13:58"
"Bulgaria","BG.BG-ExEA.AQ","2022","NET-BG001A","National air network","UTC+02","BG0044A","Bs1","AMS Dolno Ezerovo-Burgas","SPO-BG0044A_00010_500","CO","27.375100000","42.5189","6.0","m","urban","industrial","01/09/1993 00:00:00","","SPO_F-BG0044A_00010_500_500","3.0","m","22.0","m","12.0","m","","","Industrial Processes","","","0","","","","","","","","","","","","","","","SPP-BG_A_NDIR_horibaAPMA370","","","automatic","NDIR","","horibaAPMA370","","","","","","ref","","","","","https://bds-bg.org/bg/project/show/bds:proj:81475","1","hour","1","minute","http://cdr.eionet.europa.eu/bg/eu/aqd/d/envzo7uq/DataFlowD2022.xml","21/08/2024 02:13:58"
"Bulgaria","BG.BG-ExEA.AQ","2022","NET-BG001A","National air network","UTC+02","BG0044A","Bs1","AMS Dolno Ezerovo-Burgas","SPO-BG0044A_00011_500","H2S","27.375100000","42.5189","6.0","m","urban","industrial","01/09/1993 00:00:00","","SPO_F-BG0044A_00011_500_500","3.0","m","22.0","m","12.0","m","","","Industrial Processes","","","0","","","","","","","","","","","","","","","SPP-BG_A_51411GC855BTX-600","","","automatic","","","GC855BTX-600","","","","","","ref","","","","","https://bds-bg.org/bg/project/show/bds:proj:90540","1","hour","15","minute","http://cdr.eionet.europa.eu/bg/eu/aqd/d/envzo7uq/DataFlowD2022.xml","21/08/2024 02:13:58"
"Bulgaria","BG.BG-ExEA.AQ","2022","NET-BG001A","National air network","UTC+02","BG0044A","Bs1","AMS Dolno Ezerovo-Burgas","SPO-BG0044A_00011_500","H2S","27.375100000","42.5189","6.0","m","urban","industrial","01/09/1993 00:00:00","","SPO_F-BG0044A_00011_500_500","3.0","m","22.0","m","12.0","m","","","Industrial Processes","","","0","","","","","","","","","","","","","","","SPP-BG_A_UV-FL_92208","","","automatic","UV-FL","","other","","","","","","ref","","","","","http://cdr.eionet.europa.eu/bg/eu/aqd/d/envw9a6mw/VVLM_2301_2011_H2S.doc","1","hour","1","minute","http://cdr.eionet.europa.eu/bg/eu/aqd/d/envzo7uq/DataFlowD2022.xml","21/08/2024 02:13:58"
"Bulgaria","BG.BG-ExEA.AQ","2022","NET-BG001A","National air network","UTC+02","BG0044A","Bs1","AMS Dolno Ezerovo-Burgas","SPO-BG0044A_00020_100","C6H6","27.375100000","42.5189","6.0","m","urban","industrial","01/01/2006 00:00:00","","SPO_F-BG0044A_00020_100_100","3.0","m","22.0","m","12.0","m","","","Industrial Processes","","","0","","","","","","","","","","","","","","","SPP-BG_A_51411GC855BTX-600","","","automatic","","","GC855BTX-600","","","","","","ref","","","","","https://bds-bg.org/bg/project/show/bds:proj:90540","1","hour","15","minute","http://cdr.eionet.europa.eu/bg/eu/aqd/d/envzo7uq/DataFlowD2022.xml","21/08/2024 02:13:58"
"Bulgaria","BG.BG-ExEA.AQ","2022","NET-BG001A","National air network","UTC+02","BG0044A","Bs1","AMS Dolno Ezerovo-Burgas","SPO-BG0044A_00032_500","THC (NM)","27.375100000","42.5189","6.0","m","urban","industrial","01/01/1998 00:00:00","","SPO_F-BG0044A_00032_500_500","3.0","m","22.0","m","12.0","m","","","Industrial Processes","","","0","","","","","","","","","","","","","","","SPP-BG_A_51411GC855BTX-600","","","automatic","","","GC855BTX-600","","","","","","ref","","","","","https://bds-bg.org/bg/project/show/bds:proj:90540","1","hour","15","minute","http://cdr.eionet.europa.eu/bg/eu/aqd/d/envzo7uq/DataFlowD2022.xml","21/08/2024 02:13:58"
"Bulgaria","BG.BG-ExEA.AQ","2022","NET-BG001A","National air network","UTC+02","BG0044A","Bs1","AMS Dolno Ezerovo-Burgas","SPO-BG0044A_00032_500","THC (NM)","27.375100000","42.5189","6.0","m","urban","industrial","01/01/1998 00:00:00","","SPO_F-BG0044A_00032_500_500","3.0","m","22.0","m","12.0","m","","","Industrial Processes","","","0","","","","","","","","","","","","","","","SPP-BG_A_9060190601","","","automatic","GC-FID","","other","","","","","","ref","","","","","http://cdr.eionet.europa.eu/bg/eu/aqd/d/envw9a6mw/VVLM_2303_2011.doc","1","hour","1","minute","http://cdr.eionet.europa.eu/bg/eu/aqd/d/envzo7uq/DataFlowD2022.xml","21/08/2024 02:13:58"
"Bulgaria","BG.BG-ExEA.AQ","2022","NET-BG001A","National air network","UTC+02","BG0044A","Bs1","AMS Dolno Ezerovo-Burgas","SPO-BG0044A_00033_100","T-VOC","27.375100000","42.5189","6.0","m","urban","industrial","01/01/2005 00:00:00","01/01/2017 23:59:59","SPO_F-BG0044A_00033_100_100","3.0","m","22.0","m","12.0","m","","","Industrial Processes","","","0","","","","","","","","","","","","","","","SPP-BG_A_51411GC855BTX-600","","","automatic","","","GC855BTX-600","","","","","","ref","","","","","https://bds-bg.org/bg/project/show/bds:proj:90540","1","hour","15","minute","http://cdr.eionet.europa.eu/bg/eu/aqd/d/envzo7uq/DataFlowD2022.xml","21/08/2024 02:13:58"
"Bulgaria","BG.BG-ExEA.AQ","2022","NET-BG001A","National air network","UTC+02","BG0044A","Bs1","AMS Dolno Ezerovo-Burgas","SPO-BG0044A_00033_100","T-VOC","27.375100000","42.5189","6.0","m","urban","industrial","01/01/2005 00:00:00","01/01/2017 23:59:59","SPO_F-BG0044A_00033_100_100","3.0","m","22.0","m","12.0","m","","","Industrial Processes","","","0","","","","","","","","","","","","","","","SPP-BG_A_9060190601","","","automatic","GC-FID","","other","","","","","","ref","","","","","http://cdr.eionet.europa.eu/bg/eu/aqd/d/envw9a6mw/VVLM_2303_2011.doc","1","hour","1","minute","http://cdr.eionet.europa.eu/bg/eu/aqd/d/envzo7uq/DataFlowD2022.xml","21/08/2024 02:13:58"
"Bulgaria","BG.BG-ExEA.AQ","2022","NET-BG001A","National air network","UTC+02","BG0044A","Bs1","AMS Dolno Ezerovo-Burgas","SPO-BG0044A_00038_100","NO","27.375100000","42.5189","6.0","m","urban","industrial","01/01/2005 00:00:00","","SPO_F-BG0044A_00038_100_100","3.0","m","22.0","m","12.0","m","","","Industrial Processes","","","0","","","","","","","","","","","","","","","SPP-BG_A_51411GC855BTX-600","","","automatic","","","GC855BTX-600","","","","","","ref","","","","","https://bds-bg.org/bg/project/show/bds:proj:90540","1","hour","15","minute","http://cdr.eionet.europa.eu/bg/eu/aqd/d/envzo7uq/DataFlowD2022.xml","21/08/2024 02:13:58"
"Bulgaria","BG.BG-ExEA.AQ","2022","NET-BG001A","National air network","UTC+02","BG0044A","Bs1","AMS Dolno Ezerovo-Burgas","SPO-BG0044A_00038_100","NO","27.375100000","42.5189","6.0","m","urban","industrial","01/01/2005 00:00:00","","SPO_F-BG0044A_00038_100_100","3.0","m","22.0","m","12.0","m","","","Industrial Processes","","","0","","","","","","","","","","","","","","","SPP-BG_A_chemi_horibaAPNA370","","","automatic","chemi","","horibaAPNA370","","","","","","ref","","","","","https://bds-bg.org/bg/project/show/bds:proj:81467","1","hour","1","minute","http://cdr.eionet.europa.eu/bg/eu/aqd/d/envzo7uq/DataFlowD2022.xml","21/08/2024 02:13:58"
"Bulgaria","BG.BG-ExEA.AQ","2022","NET-BG001A","National air network","UTC+02","BG0043A","Vr2","AMS Railway Station-Vratsa","SPO-BG0043A_00001_500","SO2","23.557400000","43.2080","363.0","m","urban","background","01/01/1993 00:00:00","","SPO_F-BG0043A_00001_500_500","3.0","m","22.0","m","11.0","m","","","Fugitive Emissions from Fuels","","","0","","","","","","","","","","","","","","","SPP-BG_A_51411GC855BTX-600","","","automatic","","","GC855BTX-600","","","","","","ref","","","","","https://bds-bg.org/bg/project/show/bds:proj:90540","1","hour","15","minute","http://cdr.eionet.europa.eu/bg/eu/aqd/d/envzo7uq/DataFlowD2022.xml","21/08/2024 02:13:58"
"Bulgaria","BG.BG-ExEA.AQ","2022","NET-BG001A","National air network","UTC+02","BG0043A","Vr2","AMS Railway Station-Vratsa","SPO-BG0043A_00001_500","SO2","23.557400000","43.2080","363.0","m","urban","background","01/01/1993 00:00:00","","SPO_F-BG0043A_00001_500_500","3.0","m","22.0","m","11.0","m","","","Fugitive Emissions from Fuels","","","0","","","","","","","","","","","","","","","SPP-BG_A_UV-FL_92206","","","automatic","UV-FL","","other","","","","","","ref","","","","","https://bds-bg.org/bg/project/show/bds:proj:81470","1","hour","1","minute","http://cdr.eionet.europa.eu/bg/eu/aqd/d/envzo7uq/DataFlowD2022.xml","21/08/2024 02:13:58"
"Bulgaria","BG.BG-ExEA.AQ","2022","NET-BG001A","National air network","UTC+02","BG0043A","Vr2","AMS Railway Station-Vratsa","SPO-BG0043A_00005_500","PM10","23.557400000","43.2080","363.0","m","urban","background","01/01/1993 00:00:00","","SPO_F-BG0043A_00005_500_500","3.0","m","22.0","m","11.0","m","","","Fugitive Emissions from Fuels","","","0","","","","","","","","","","","","","","","SPP-BG_A_51411GC855BTX-600","","","automatic","","","GC855BTX-600","","","","","","ref","","","","","https://bds-bg.org/bg/project/show/bds:proj:90540","1","hour","15","minute","http://cdr.eionet.europa.eu/bg/eu/aqd/d/envzo7uq/DataFlowD2022.xml","21/08/2024 02:13:58"
"Bulgaria","BG.BG-ExEA.AQ","2022","NET-BG001A","National air network","UTC+02","BG0043A","Vr2","AMS Railway Station-Vratsa","SPO-BG0043A_00005_500","PM10","23.557400000","43.2080","363.0","m","urban","background","01/01/1993 00:00:00","","SPO_F-BG0043A_00005_500_500","3.0","m","22.0","m","11.0","m","","","Fugitive Emissions from Fuels","","","0","","","","","","","","","","","","","","","SPP-BG_A_BETA_opsisSM200","","","automatic","BETA","","opsisSM200","","","","","","yes","http://www.aces.su.se/reflab/wp-content/uploads/2016/11/Demonstration_of_Equivalence_of_Ambient_Air_Monitoring.pdf","","","","https://bds-bg.org/bg/project/show/bds:proj:98388","1","day","24","hour","http://cdr.eionet.europa.eu/bg/eu/aqd/d/envzo7uq/DataFlowD2022.xml","21/08/2024 02:13:58"
"Bulgaria","BG.BG-ExEA.AQ","2022","NET-BG001A","National air network","UTC+02","BG0043A","Vr2","AMS Railway Station-Vratsa","SPO-BG0043A_00007_500","O3","23.557400000","43.2080","363.0","m","urban","background","01/01/1993 00:00:00","","SPO_F-BG0043A_00007_500_500","3.0","m","22.0","m","11.0","m","","","Fugitive Emissions from Fuels","","","0","","","","","","","","","","","","","","","SPP-BG_A_51411GC855BTX-600","","","automatic","","","GC855BTX-600","","","","","","ref","","","","","https://bds-bg.org/bg/project/show/bds:proj:90540","1","hour","15","minute","http://cdr.eionet.europa.eu/bg/eu/aqd/d/envzo7uq/DataFlowD2022.xml","21/08/2024 02:13:58"
"Bulgaria","BG.BG-ExEA.AQ","2022","NET-BG001A","National air network","UTC+02","BG0043A","Vr2","AMS Railway Station-Vratsa","SPO-BG0043A_00007_500","O3","23.557400000","43.2080","363.0","m","urban","background","01/01/1993 00:00:00","","SPO_F-BG0043A_00007_500_500","3.0","m","22.0","m","11.0","m","","","Fugitive Emissions from Fuels","","","0","","","","","","","","","","","","","","","SPP-BG_A_UV-P_horibaAPOA370","","","automatic","UV-P","","horibaAPOA370","","","","","","ref","","","","","https://bds-bg.org/bg/project/show/bds:proj:81471","1","hour","1","minute","http://cdr.eionet.europa.eu/bg/eu/aqd/d/envzo7uq/DataFlowD2022.xml","21/08/2024 02:13:58"
"Bulgaria","BG.BG-ExEA.AQ","2022","NET-BG001A","National air network","UTC+02","BG0043A","Vr2","AMS Railway Station-Vratsa","SPO-BG0043A_00008_500","NO2","23.557400000","43.2080","363.0","m","urban","background","01/01/1993 00:00:00","","SPO_F-BG0043A_00008_500_500","3.0","m","22.0","m","11.0","m","","","Fugitive Emissions from Fuels","","","0","","","","","","","","","","","","","","","SPP-BG_A_51411GC855BTX-600","","","automatic","","","GC855BTX-600","","","","","","ref","","","","","https://bds-bg.org/bg/project/show/bds:proj:90540","1","hour","15","minute","http://cdr.eionet.europa.eu/bg/eu/aqd/d/envzo7uq/DataFlowD2022.xml","21/08/2024 02:13:58"
"Bulgaria","BG.BG-ExEA.AQ","2022","NET-BG001A","National air network","UTC+02","BG0043A","Vr2","AMS Railway Station-Vratsa","SPO-BG0043A_00008_500","NO2","23.557400000","43.2080","363.0","m","urban","background","01/01/1993 00:00:00","","SPO_F-BG0043A_00008_500_500","3.0","m","22.0","m","11.0","m","","","Fugitive Emissions from Fuels","","","0","","","","","","","","","","","","","","","SPP-BG_A_chemi_horibaAPNA370","","","automatic","chemi","","horibaAPNA370","","","","","","ref","","","","","https://bds-bg.org/bg/project/show/bds:proj:81467","1","hour","1","minute","http://cdr.eionet.europa.eu/bg/eu/aqd/d/envzo7uq/DataFlowD2022.xml","21/08/2024 02:13:58"
"Bulgaria","BG.BG-ExEA.AQ","2022","NET-BG001A","National air network","UTC+02","BG0043A","Vr2","AMS Railway Station-Vratsa","SPO-BG0043A_00010_500","CO","23.557400000","43.2080","363.0","m","urban","background","01/01/1993 00:00:00","","SPO_F-BG0043A_00010_500_500","3.0","m","22.0","m","11.0","m","","","Fugitive Emissions from Fuels","","","0","","","","","","","","","","","","","","","SPP-BG_A_51411GC855BTX-600","","","automatic","","","GC855BTX-600","","","","","","ref","","","","","https://bds-bg.org/bg/project/show/bds:proj:90540","1","hour","15","minute","http://cdr.eionet.europa.eu/bg/eu/aqd/d/envzo7uq/DataFlowD2022.xml","21/08/2024 02:13:58"
"Bulgaria","BG.BG-ExEA.AQ","2022","NET-BG001A","National air network","UTC+02","BG0043A","Vr2","AMS Railway Station-Vratsa","SPO-BG0043A_00010_500","CO","23.557400000","43.2080","363.0","m","urban","background","01/01/1993 00:00:00","","SPO_F-BG0043A_00010_500_500","3.0","m","22.0","m","11.0","m","","","Fugitive Emissions from Fuels","","","0","","","","","","","","","","","","","","","SPP-BG_A_NDIR_horibaAPMA370","","","automatic","NDIR","","horibaAPMA370","","","","","","ref","","","","","https://bds-bg.org/bg/project/show/bds:proj:81475","1","hour","1","minute","http://cdr.eionet.europa.eu/bg/eu/aqd/d/envzo7uq/DataFlowD2022.xml","21/08/2024 02:13:58"
"Bulgaria","BG.BG-ExEA.AQ","2022","NET-BG001A","National air network","UTC+02","BG0043A","Vr2","AMS Railway Station-Vratsa","SPO-BG0043A_00038_100","NO","23.557400000","43.2080","363.0","m","urban","background","01/01/1993 00:00:00","","SPO_F-BG0043A_00038_100_100","3.0","m","22.0","m","11.0","m","","","Fugitive Emissions from Fuels","","","0","","","","","","","","","","","","","","","SPP-BG_A_51411GC855BTX-600","","","automatic","","","GC855BTX-600","","","","","","ref","","","","","https://bds-bg.org/bg/project/show/bds:proj:90540","1","hour","15","minute","http://cdr.eionet.europa.eu/bg/eu/aqd/d/envzo7uq/DataFlowD2022.xml","21/08/2024 02:13:58"
"Bulgaria","BG.BG-ExEA.AQ","2022","NET-BG001A","National air network","UTC+02","BG0043A","Vr2","AMS Railway Station-Vratsa","SPO-BG0043A_00038_100","NO","23.557400000","43.2080","363.0","m","urban","background","01/01/1993 00:00:00","","SPO_F-BG0043A_00038_100_100","3.0","m","22.0","m","11.0","m","","","Fugitive Emissions from Fuels","","","0","","","","","","","","","","","","","","","SPP-BG_A_chemi_horibaAPNA370","","","automatic","chemi","","horibaAPNA370","","","","","","ref","","","","","https://bds-bg.org/bg/project/show/bds:proj:81467","1","hour","1","minute","http://cdr.eionet.europa.eu/bg/eu/aqd/d/envzo7uq/DataFlowD2022.xml","21/08/2024 02:13:58"
"Bulgaria","BG.BG-ExEA.AQ","2022","NET-BG001A","National air network","UTC+02","BG0041A","DmGr3","AMS Rakovski-Dimitrovgrad","SPO-BG0041A_00001_500","SO2","25.593500000","42.0564","103.0","m","urban","background","01/01/1993 00:00:00","","SPO_F-BG0041A_00001_500_500","3.0","m","24.0","m","9.0","m","","","Fugitive Emissions from Fuels","","","0","","","","","","","","","","","","","","","SPP-BG_A_51411GC855BTX-600","","","automatic","","","GC855BTX-600","","","","","","ref","","","","","https://bds-bg.org/bg/project/show/bds:proj:90540","1","hour","15","minute","http://cdr.eionet.europa.eu/bg/eu/aqd/d/envzo7uq/DataFlowD2022.xml","21/08/2024 02:13:58"
"Bulgaria","BG.BG-ExEA.AQ","2022","NET-BG001A","National air network","UTC+02","BG0041A","DmGr3","AMS Rakovski-Dimitrovgrad","SPO-BG0041A_00001_500","SO2","25.593500000","42.0564","103.0","m","urban","background","01/01/1993 00:00:00","","SPO_F-BG0041A_00001_500_500","3.0","m","24.0","m","9.0","m","","","Fugitive Emissions from Fuels","","","0","","","","","","","","","","","","","","","SPP-BG_A_UV-FL_horibaAPSA370","","","automatic","UV-FL","","horibaAPSA370","","","","","","ref","","","","","https://bds-bg.org/bg/project/show/bds:proj:81470","1","hour","1","minute","http://cdr.eionet.europa.eu/bg/eu/aqd/d/envzo7uq/DataFlowD2022.xml","21/08/2024 02:13:58"
"Bulgaria","BG.BG-ExEA.AQ","2022","NET-BG001A","National air network","UTC+02","BG0041A","DmGr3","AMS Rakovski-Dimitrovgrad","SPO-BG0041A_00005_500","PM10","25.593500000","42.0564","103.0","m","urban","background","01/01/1993 00:00:00","","SPO_F-BG0041A_00005_500_500","3.0","m","24.0","m","9.0","m","","","Fugitive Emissions from Fuels","","","0","","","","","","","","","","","","","","","SPP-BG_A_51411GC855BTX-600","","","automatic","","","GC855BTX-600","","","","","","ref","","","","","https://bds-bg.org/bg/project/show/bds:proj:90540","1","hour","15","minute","http://cdr.eionet.europa.eu/bg/eu/aqd/d/envzo7uq/DataFlowD2022.xml","21/08/2024 02:13:58"
"Bulgaria","BG.BG-ExEA.AQ","2022","NET-BG001A","National air network","UTC+02","BG0041A","DmGr3","AMS Rakovski-Dimitrovgrad","SPO-BG0041A_00005_500","PM10","25.593500000","42.0564","103.0","m","urban","background","01/01/1993 00:00:00","","SPO_F-BG0041A_00005_500_500","3.0","m","24.0","m","9.0","m","","","Fugitive Emissions from Fuels","","","0","","","","","","","","","","","","","","","SPP-BG_A_BETA_andersenFH62IR","","","automatic","BETA","","andersenFH62IR","","","","","","yes","http://www.aces.su.se/reflab/wp-content/uploads/2016/11/Demonstration_of_Equivalence_of_Ambient_Air_Monitoring.pdf","","","","https://bds-bg.org/bg/project/show/bds:proj:98388","1","day","24","hour","http://cdr.eionet.europa.eu/bg/eu/aqd/d/envzo7uq/DataFlowD2022.xml","21/08/2024 02:13:58"
"Bulgaria","BG.BG-ExEA.AQ","2022","NET-BG001A","National air network","UTC+02","BG0041A","DmGr3","AMS Rakovski-Dimitrovgrad","SPO-BG0041A_00007_500","O3","25.593500000","42.0564","103.0","m","urban","background","01/01/1993 00:00:00","","SPO_F-BG0041A_00007_500_500","3.0","m","24.0","m","9.0","m","","","Fugitive Emissions from Fuels","","","0","","","","","","","","","","","","","","","SPP-BG_A_51411GC855BTX-600","","","automatic","","","GC855BTX-600","","","","","","ref","","","","","https://bds-bg.org/bg/project/show/bds:proj:90540","1","hour","15","minute","http://cdr.eionet.europa.eu/bg/eu/aqd/d/envzo7uq/DataFlowD2022.xml","21/08/2024 02:13:58"
"Bulgaria","BG.BG-ExEA.AQ","2022","NET-BG001A","National air network","UTC+02","BG0041A","DmGr3","AMS Rakovski-Dimitrovgrad","SPO-BG0041A_00007_500","O3","25.593500000","42.0564","103.0","m","urban","background","01/01/1993 00:00:00","","SPO_F-BG0041A_00007_500_500","3.0","m","24.0","m","9.0","m","","","Fugitive Emissions from Fuels","","","0","","","","","","","","","","","","","","","SPP-BG_A_UV-P_horibaAPOA370","","","automatic","UV-P","","horibaAPOA370","","","","","","ref","","","","","https://bds-bg.org/bg/project/show/bds:proj:81471","1","hour","1","minute","http://cdr.eionet.europa.eu/bg/eu/aqd/d/envzo7uq/DataFlowD2022.xml","21/08/2024 02:13:58"
"Bulgaria","BG.BG-ExEA.AQ","2022","NET-BG001A","National air network","UTC+02","BG0041A","DmGr3","AMS Rakovski-Dimitrovgrad","SPO-BG0041A_00008_500","NO2","25.593500000","42.0564","103.0","m","urban","background","01/01/1993 00:00:00","","SPO_F-BG0041A_00008_500_500","3.0","m","24.0","m","9.0","m","","","Fugitive Emissions from Fuels","","","0","","","","","","","","","","","","","","","SPP-BG_A_51411GC855BTX-600","","","automatic","","","GC855BTX-600","","","","","","ref","","","","","https://bds-bg.org/bg/project/show/bds:proj:90540","1","hour","15","minute","http://cdr.eionet.europa.eu/bg/eu/aqd/d/envzo7uq/DataFlowD2022.xml","21/08/2024 02:13:58"
"Bulgaria","BG.BG-ExEA.AQ","2022","NET-BG001A","National air network","UTC+02","BG0041A","DmGr3","AMS Rakovski-Dimitrovgrad","SPO-BG0041A_00008_500","NO2","25.593500000","42.0564","103.0","m","urban","background","01/01/1993 00:00:00","","SPO_F-BG0041A_00008_500_500","3.0","m","24.0","m","9.0","m","","","Fugitive Emissions from Fuels","","","0","","","","","","","","","","","","","","","SPP-BG_A_chemi_horibaAPNA370","","","automatic","chemi","","horibaAPNA370","","","","","","ref","","","","","https://bds-bg.org/bg/project/show/bds:proj:81467","1","hour","1","minute","http://cdr.eionet.europa.eu/bg/eu/aqd/d/envzo7uq/DataFlowD2022.xml","21/08/2024 02:13:58"
"Bulgaria","BG.BG-ExEA.AQ","2022","NET-BG001A","National air network","UTC+02","BG0041A","DmGr3","AMS Rakovski-Dimitrovgrad","SPO-BG0041A_00010_500","CO","25.593500000","42.0564","103.0","m","urban","background","01/01/1993 00:00:00","","SPO_F-BG0041A_00010_500_500","3.0","m","24.0","m","9.0","m","","","Fugitive Emissions from Fuels","","","0","","","","","","","","","","","","","","","SPP-BG_A_51411GC855BTX-600","","","automatic","","","GC855BTX-600","","","","","","ref","","","","","https://bds-bg.org/bg/project/show/bds:proj:90540","1","hour","15","minute","http://cdr.eionet.europa.eu/bg/eu/aqd/d/envzo7uq/DataFlowD2022.xml","21/08/2024 02:13:58"
"Bulgaria","BG.BG-ExEA.AQ","2022","NET-BG001A","National air network","UTC+02","BG0041A","DmGr3","AMS Rakovski-Dimitrovgrad","SPO-BG0041A_00010_500","CO","25.593500000","42.0564","103.0","m","urban","background","01/01/1993 00:00:00","","SPO_F-BG0041A_00010_500_500","3.0","m","24.0","m","9.0","m","","","Fugitive Emissions from Fuels","","","0","","","","","","","","","","","","","","","SPP-BG_A_NDIR_horibaAPMA370","","","automatic","NDIR","","horibaAPMA370","","","","","","ref","","","","","https://bds-bg.org/bg/project/show/bds:proj:81475","1","hour","1","minute","http://cdr.eionet.europa.eu/bg/eu/aqd/d/envzo7uq/DataFlowD2022.xml","21/08/2024 02:13:58"
"Bulgaria","BG.BG-ExEA.AQ","2022","NET-BG001A","National air network","UTC+02","BG0041A","DmGr3","AMS Rakovski-Dimitrovgrad","SPO-BG0041A_00011_500","H2S","25.593500000","42.0564","103.0","m","urban","background","01/01/1993 00:00:00","","SPO_F-BG0041A_00011_500_500","3.0","m","24.0","m","9.0","m","","","Fugitive Emissions from Fuels","","","0","","","","","","","","","","","","","","","SPP-BG_A_51411GC855BTX-600","","","automatic","","","GC855BTX-600","","","","","","ref","","","","","https://bds-bg.org/bg/project/show/bds:proj:90540","1","hour","15","minute","http://cdr.eionet.europa.eu/bg/eu/aqd/d/envzo7uq/DataFlowD2022.xml","21/08/2024 02:13:58"
"Bulgaria","BG.BG-ExEA.AQ","2022","NET-BG001A","National air network","UTC+02","BG0041A","DmGr3","AMS Rakovski-Dimitrovgrad","SPO-BG0041A_00011_500","H2S","25.593500000","42.0564","103.0","m","urban","background","01/01/1993 00:00:00","","SPO_F-BG0041A_00011_500_500","3.0","m","24.0","m","9.0","m","","","Fugitive Emissions from Fuels","","","0","","","","","","","","","","","","","","","SPP-BG_A_UV-FL_92208","","","automatic","UV-FL","","other","","","","","","ref","","","","","http://cdr.eionet.europa.eu/bg/eu/aqd/d/envw9a6mw/VVLM_2301_2011_H2S.doc","1","hour","1","minute","http://cdr.eionet.europa.eu/bg/eu/aqd/d/envzo7uq/DataFlowD2022.xml","21/08/2024 02:13:58"
"Bulgaria","BG.BG-ExEA.AQ","2022","NET-BG001A","National air network","UTC+02","BG0041A","DmGr3","AMS Rakovski-Dimitrovgrad","SPO-BG0041A_00035_500","NH3","25.593500000","42.0564","103.0","m","urban","background","01/01/1993 00:00:00","","SPO_F-BG0041A_00035_500_500","3.0","m","24.0","m","9.0","m","","","Fugitive Emissions from Fuels","","","0","","","","","","","","","","","","","","","SPP-BG_A_chemi_02114","","","automatic","chemi","","other","","","","","","ref","","","","","http://cdr.eionet.europa.eu/bg/eu/aqd/d/envw9a6mw/VVLM_2302_2011-__NH3.doc","1","hour","1","minute","http://cdr.eionet.europa.eu/bg/eu/aqd/d/envzo7uq/DataFlowD2022.xml","21/08/2024 02:13:58"
"Bulgaria","BG.BG-ExEA.AQ","2022","NET-BG001A","National air network","UTC+02","BG0041A","DmGr3","AMS Rakovski-Dimitrovgrad","SPO-BG0041A_00038_500","NO","25.593500000","42.0564","103.0","m","urban","background","01/01/1993 00:00:00","","SPO_F-BG0041A_00038_500_500","3.0","m","24.0","m","9.0","m","","","Fugitive Emissions from Fuels","","","0","","","","","","","","","","","","","","","SPP-BG_A_51411GC855BTX-600","","","automatic","","","GC855BTX-600","","","","","","ref","","","","","https://bds-bg.org/bg/project/show/bds:proj:90540","1","hour","15","minute","http://cdr.eionet.europa.eu/bg/eu/aqd/d/envzo7uq/DataFlowD2022.xml","21/08/2024 02:13:58"
